Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
2009-12-03,Garlic,25,Junagarh,FAQ,Visavadar,395,235,315,Gujarat,Other
2009-10-06,Garlic,25,Junagarh,FAQ,Visavadar,2800,1450,2125,Gujarat,Other
2009-11-07,Garlic,25,Junagarh,FAQ,Visavadar,3320,2360,2840,Gujarat,Other
2009-09-09,Garlic,25,Junagarh,FAQ,Visavadar,3400,2260,2830,Gujarat,Other
2009-10-09,Garlic,25,Junagarh,FAQ,Visavadar,3700,2360,3030,Gujarat,Other
2009-11-11,Garlic,25,Junagarh,FAQ,Visavadar,3755,2855,3305,Gujarat,Other
2009-10-12,Garlic,25,Junagarh,FAQ,Visavadar,4150,3340,3745,Gujarat,Other
2009-04-12,Garlic,25,Rajkot,FAQ,Dhoraji,4125,1480,2255,Gujarat,Average
2009-11-12,Garlic,25,Rajkot,FAQ,Dhoraji,4355,1630,3075,Gujarat,Desi
2009-07-05,Garlic,25,Rajkot,FAQ,Gondal,2680,500,1825,Gujarat,Garlic
2009-08-05,Garlic,25,Rajkot,FAQ,Gondal,2855,500,1875,Gujarat,Garlic
2009-11-05,Garlic,25,Rajkot,FAQ,Gondal,3070,500,2000,Gujarat,Garlic
2009-07-01,Masur Dal,259,Dhanbad,FAQ,Dhanbad,4850,4650,4850,Jharkhand,Other
2009-04-02,Masur Dal,259,Dhanbad,FAQ,Dhanbad,5100,4900,5000,Jharkhand,Other
2009-06-02,Masur Dal,259,Dhanbad,FAQ,Dhanbad,5100,4900,5000,Jharkhand,Other
2009-03-03,Masur Dal,259,Dhanbad,FAQ,Dhanbad,5000,4500,4700,Jharkhand,Other
2009-12-07,Masur Dal,259,Dhanbad,FAQ,Dhanbad,6500,6000,6200,Jharkhand,Other
2009-09-10,Masur Dal,259,Dhanbad,FAQ,Dhanbad,6000,5400,5750,Jharkhand,Other
2009-10-10,Masur Dal,259,Dhanbad,FAQ,Dhanbad,6000,5400,5700,Jharkhand,Other
2009-02-11,Masur Dal,259,Dhanbad,FAQ,Dhanbad,6200,5300,5800,Jharkhand,Other
2009-06-11,Masur Dal,259,Dhanbad,FAQ,Dhanbad,6200,5300,5800,Jharkhand,Other
2009-11-11,Masur Dal,259,Dhanbad,FAQ,Dhanbad,6200,5300,5800,Jharkhand,Other
2009-06-12,Masur Dal,259,Dhanbad,FAQ,Dhanbad,6200,5600,6000,Jharkhand,Other
2009-11-06,Masur Dal,259,East Singhbhum,FAQ,Chakulia,4850,4800,4800,Jharkhand,Other
2009-04-07,Masur Dal,259,East Singhbhum,FAQ,Chakulia,4700,4650,4650,Jharkhand,Other
2009-06-07,Masur Dal,259,East Singhbhum,FAQ,Chakulia,4700,4650,4650,Jharkhand,Other
2009-10-07,Masur Dal,259,East Singhbhum,FAQ,Chakulia,4850,4800,4800,Jharkhand,Other
2009-03-08,Masur Dal,259,East Singhbhum,FAQ,Chakulia,5200,5000,5100,Jharkhand,Other
2009-03-09,Masur Dal,259,East Singhbhum,FAQ,Chakulia,5200,5000,5100,Jharkhand,Other
2009-05-10,Masur Dal,259,East Singhbhum,FAQ,Chakulia,5200,5000,5100,Jharkhand,Other
2009-01-11,Masur Dal,259,East Singhbhum,FAQ,Chakulia,5600,5400,5500,Jharkhand,Other
2009-03-11,Masur Dal,259,East Singhbhum,FAQ,Chakulia,5600,5400,5500,Jharkhand,Other
2009-11-11,Masur Dal,259,East Singhbhum,FAQ,Chakulia,5600,5400,5500,Jharkhand,Other
2009-12-11,Masur Dal,259,East Singhbhum,FAQ,Chakulia,5600,5400,5500,Jharkhand,Other
2009-02-12,Masur Dal,259,East Singhbhum,FAQ,Chakulia,5600,5400,5500,Jharkhand,Other
2009-05-12,Masur Dal,259,East Singhbhum,FAQ,Chakulia,5600,5400,5500,Jharkhand,Other
2009-04-01,Masur Dal,259,East Singhbhum,FAQ,Jamshedpur,5250,5200,5200,Jharkhand,Other
2009-06-01,Masur Dal,259,East Singhbhum,FAQ,Jamshedpur,5050,5000,5000,Jharkhand,Other
2009-11-01,Masur Dal,259,East Singhbhum,FAQ,Jamshedpur,5250,5200,5200,Jharkhand,Other
2009-09-03,Masur Dal,259,East Singhbhum,FAQ,Jamshedpur,5050,5000,5000,Jharkhand,Other
2009-04-06,Masur Dal,259,East Singhbhum,FAQ,Jamshedpur,5150,5100,5100,Jharkhand,Other
2009-12-06,Masur Dal,259,East Singhbhum,FAQ,Jamshedpur,5150,5100,5100,Jharkhand,Other
2009-11-07,Masur Dal,259,East Singhbhum,FAQ,Jamshedpur,3050,3000,3000,Jharkhand,Other
2009-01-04,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-02-04,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-05-04,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-09-04,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-10-04,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-12-04,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-03-05,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-06-05,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-03-06,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-04-06,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-06-06,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-01-07,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-10-07,Masur Dal,259,Garhwa,FAQ,Gadhwah,4400,4200,4300,Jharkhand,Other
2009-09-08,Masur Dal,259,Garhwa,FAQ,Gadhwah,4600,4400,4500,Jharkhand,Other
2009-11-08,Masur Dal,259,Garhwa,FAQ,Gadhwah,4600,4400,4500,Jharkhand,Other
2009-01-09,Masur Dal,259,Garhwa,FAQ,Gadhwah,5700,5500,5600,Jharkhand,Other
2009-12-09,Masur Dal,259,Garhwa,FAQ,Gadhwah,5500,5300,5400,Jharkhand,Other
2009-01-10,Masur Dal,259,Garhwa,FAQ,Gadhwah,5500,5300,5400,Jharkhand,Other
2009-06-10,Masur Dal,259,Garhwa,FAQ,Gadhwah,4200,4000,4100,Jharkhand,Other
2009-10-10,Masur Dal,259,Garhwa,FAQ,Gadhwah,4200,4000,4100,Jharkhand,Other
2009-01-11,Masur Dal,259,Garhwa,FAQ,Gadhwah,4200,4000,4100,Jharkhand,Other
2009-03-11,Masur Dal,259,Garhwa,FAQ,Gadhwah,4200,4000,4100,Jharkhand,Other
2009-06-11,Masur Dal,259,Garhwa,FAQ,Gadhwah,4200,4000,4100,Jharkhand,Other
2009-11-11,Masur Dal,259,Garhwa,FAQ,Gadhwah,4200,4000,4100,Jharkhand,Other
2009-06-12,Masur Dal,259,Garhwa,FAQ,Gadhwah,5000,4500,4750,Jharkhand,Other
2009-10-02,Masur Dal,259,Giridih,FAQ,Giridih,4900,4800,4900,Jharkhand,Masur Dal
2009-05-04,Masur Dal,259,Giridih,FAQ,Giridih,4800,4600,4800,Jharkhand,Masur Dal
2009-02-10,Masur Dal,259,Gumla,FAQ,Gumla,6000,5800,5900,Jharkhand,Other
2009-03-02,Masur Dal,259,Koderma,FAQ,Koderma,5200,5000,5100,Jharkhand,Other
2009-07-02,Masur Dal,259,Koderma,FAQ,Koderma,5400,5000,5200,Jharkhand,Other
2009-09-03,Masur Dal,259,Koderma,FAQ,Koderma,5200,4900,5000,Jharkhand,Other
2009-03-06,Masur Dal,259,Koderma,FAQ,Koderma,4600,4400,4500,Jharkhand,Other
2009-02-07,Masur Dal,259,Koderma,FAQ,Koderma,5400,5000,5200,Jharkhand,Other
2009-02-08,Masur Dal,259,Koderma,FAQ,Koderma,5600,5300,5400,Jharkhand,Other
2009-04-08,Masur Dal,259,Koderma,FAQ,Koderma,5600,5400,5500,Jharkhand,Other
2009-04-08,Masur Dal,259,Pakur,FAQ,Pakur,6500,6300,6400,Jharkhand,Masur Dal
2009-03-09,Masur Dal,259,Pakur,FAQ,Pakur,6250,6000,6200,Jharkhand,Masur Dal
2009-03-10,Masur Dal,259,Pakur,FAQ,Pakur,6300,6000,6200,Jharkhand,Masur Dal
2009-09-10,Masur Dal,259,Pakur,FAQ,Pakur,6300,6150,6200,Jharkhand,Masur Dal
2009-10-10,Masur Dal,259,Pakur,FAQ,Pakur,6300,6150,6200,Jharkhand,Masur Dal
2009-10-12,Masur Dal,259,Pakur,FAQ,Pakur,6300,6150,6200,Jharkhand,Masur Dal
2009-11-12,Masur Dal,259,Pakur,FAQ,Pakur,6300,6150,6200,Jharkhand,Masur Dal
2009-01-01,Masur Dal,259,Pakur,FAQ,Pakur,5900,5700,5800,Jharkhand,Other
2009-03-01,Masur Dal,259,Pakur,FAQ,Pakur,6000,5700,5900,Jharkhand,Other
2009-07-01,Masur Dal,259,Pakur,FAQ,Pakur,6000,5700,5900,Jharkhand,Other
2009-10-01,Masur Dal,259,Pakur,FAQ,Pakur,6100,5900,6000,Jharkhand,Other
2009-03-09,Masur Dal,259,Palamu,FAQ,Daltenganj,6000,5500,5800,Jharkhand,Masur Dal
2009-05-09,Masur Dal,259,Palamu,FAQ,Daltenganj,6000,5500,5800,Jharkhand,Masur Dal
2009-08-09,Masur Dal,259,Palamu,FAQ,Daltenganj,5800,5400,5700,Jharkhand,Masur Dal
2009-11-09,Masur Dal,259,Palamu,FAQ,Daltenganj,5800,5400,5700,Jharkhand,Masur Dal
2009-04-12,Masur Dal,259,Palamu,FAQ,Daltenganj,6400,6200,6300,Jharkhand,Masur Dal
2009-05-12,Masur Dal,259,Palamu,FAQ,Daltenganj,6400,6200,6300,Jharkhand,Masur Dal
2009-08-12,Masur Dal,259,Palamu,FAQ,Daltenganj,6400,6200,6300,Jharkhand,Masur Dal
2009-12-12,Masur Dal,259,Palamu,FAQ,Daltenganj,6000,5800,6000,Jharkhand,Masur Dal
2009-07-04,Masur Dal,259,Palamu,FAQ,Daltenganj,4800,4500,4700,Jharkhand,Other
2009-05-06,Masur Dal,259,Palamu,FAQ,Daltenganj,5200,4800,5100,Jharkhand,Other
2009-10-06,Masur Dal,259,Palamu,FAQ,Daltenganj,5400,5000,5200,Jharkhand,Other
2009-01-07,Masur Dal,259,Palamu,FAQ,Daltenganj,5400,5000,5200,Jharkhand,Other
2009-04-07,Masur Dal,259,Palamu,FAQ,Daltenganj,5800,5500,5600,Jharkhand,Other
2009-06-07,Masur Dal,259,Palamu,FAQ,Daltenganj,5700,5500,5600,Jharkhand,Other
2009-08-07,Masur Dal,259,Palamu,FAQ,Daltenganj,5700,5500,5600,Jharkhand,Other
2009-09-07,Masur Dal,259,Palamu,FAQ,Daltenganj,5700,5500,5600,Jharkhand,Other
2009-01-08,Masur Dal,259,Palamu,FAQ,Daltenganj,5800,5600,5700,Jharkhand,Other
2009-07-08,Masur Dal,259,Palamu,FAQ,Daltenganj,5800,5600,5700,Jharkhand,Other
2009-02-05,Masur Dal,259,Ranchi,FAQ,Khunti,5400,5200,5300,Jharkhand,Masur Dal
2009-04-05,Masur Dal,259,Ranchi,FAQ,Khunti,5400,5200,5300,Jharkhand,Masur Dal
2009-03-06,Masur Dal,259,Ranchi,FAQ,Khunti,5300,5100,5200,Jharkhand,Masur Dal
2009-04-06,Masur Dal,259,Ranchi,FAQ,Khunti,5300,5100,5200,Jharkhand,Masur Dal
2009-06-06,Masur Dal,259,Ranchi,FAQ,Khunti,5300,5100,5200,Jharkhand,Masur Dal
2009-10-06,Masur Dal,259,Ranchi,FAQ,Khunti,5300,5100,5200,Jharkhand,Masur Dal
2009-05-08,Masur Dal,259,Ranchi,FAQ,Khunti,5500,5300,5400,Jharkhand,Masur Dal
2009-06-08,Masur Dal,259,Ranchi,FAQ,Khunti,5500,5300,5400,Jharkhand,Masur Dal
2009-07-09,Masur Dal,259,Ranchi,FAQ,Khunti,5600,5400,5500,Jharkhand,Masur Dal
2009-11-09,Masur Dal,259,Ranchi,FAQ,Khunti,5800,5600,5700,Jharkhand,Masur Dal
2009-01-10,Masur Dal,259,Ranchi,FAQ,Khunti,6200,5800,6000,Jharkhand,Masur Dal
2009-06-10,Masur Dal,259,Ranchi,FAQ,Khunti,6200,5800,5900,Jharkhand,Masur Dal
2009-08-10,Masur Dal,259,Ranchi,FAQ,Khunti,6200,5800,5900,Jharkhand,Masur Dal
2009-04-11,Masur Dal,259,Ranchi,FAQ,Khunti,6600,6400,6500,Jharkhand,Masur Dal
2009-07-11,Masur Dal,259,Ranchi,FAQ,Khunti,6600,6400,6500,Jharkhand,Masur Dal
2009-10-11,Masur Dal,259,Ranchi,FAQ,Khunti,6600,6400,6500,Jharkhand,Masur Dal
2009-05-12,Masur Dal,259,Ranchi,FAQ,Khunti,6600,6400,6500,Jharkhand,Masur Dal
2009-08-05,Masur Dal,259,Ranchi,FAQ,Khunti,3600,3400,3500,Jharkhand,Other
2009-02-06,Masur Dal,259,Ranchi,FAQ,Khunti,3600,3400,3500,Jharkhand,Other
2009-03-06,Masur Dal,259,Ranchi,FAQ,Khunti,3600,3400,3500,Jharkhand,Other
2009-05-06,Masur Dal,259,Ranchi,FAQ,Khunti,3600,3400,3500,Jharkhand,Other
2009-03-07,Masur Dal,259,Ranchi,FAQ,Khunti,4100,3900,4000,Jharkhand,Other
2009-09-11,Masur Dal,259,Cachar,FAQ,Cachar,6700,5700,6500,Assam,Other
2009-11-11,Masur Dal,259,Cachar,FAQ,Cachar,6700,5700,6200,Assam,Other
2009-01-04,Masur Dal,259,Dibrugarh,FAQ,Dibrugarh,6000,4500,4500,Assam,Other
2009-03-04,Masur Dal,259,Dibrugarh,FAQ,Dibrugarh,4900,4500,4500,Assam,Other
2009-01-06,Masur Dal,259,Dibrugarh,FAQ,Dibrugarh,5900,4800,4850,Assam,Other
2009-03-06,Masur Dal,259,Dibrugarh,FAQ,Dibrugarh,5900,4850,4850,Assam,Other
2009-09-06,Masur Dal,259,Dibrugarh,FAQ,Dibrugarh,5900,4900,4900,Assam,Other
2009-03-08,Masur Dal,259,Dibrugarh,FAQ,Dibrugarh,6350,5850,5850,Assam,Other
2009-05-08,Masur Dal,259,Dibrugarh,FAQ,Dibrugarh,6350,5850,5850,Assam,Other
2009-11-08,Masur Dal,259,Dibrugarh,FAQ,Dibrugarh,6300,5900,5900,Assam,Other
2009-12-10,Masur Dal,259,Dibrugarh,FAQ,Dibrugarh,6300,5650,5975,Assam,Other
2009-08-12,Masur Dal,259,Goalpara,FAQ,Goalpara,6200,5400,5800,Assam,Other
2009-11-11,Masur Dal,259,Golaghat,FAQ,Golaghat,6500,5800,6200,Assam,Other
2009-08-12,Masur Dal,259,Golaghat,FAQ,Golaghat,6500,6200,6300,Assam,Other
2009-05-09,Masur Dal,259,Jorhat,FAQ,Jorhat,6800,6300,6700,Assam,Other
2009-01-01,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6500,6450,6460,Assam,Masur Dal
2009-03-01,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6500,6450,6460,Assam,Masur Dal
2009-07-01,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6500,6450,6460,Assam,Masur Dal
2009-09-01,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6500,6450,6460,Assam,Masur Dal
2009-03-04,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6399,4300,6250,Assam,Masur Dal
2009-06-04,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6450,6230,6250,Assam,Masur Dal
2009-03-06,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6200,5900,6100,Assam,Masur Dal
2009-04-06,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6200,5900,6100,Assam,Masur Dal
2009-02-07,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6250,5800,6100,Assam,Masur Dal
2009-04-07,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6200,5800,6100,Assam,Masur Dal
2009-10-07,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6250,6000,6100,Assam,Masur Dal
2009-07-08,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6800,6400,6500,Assam,Masur Dal
2009-10-08,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6280,5950,6200,Assam,Masur Dal
2009-04-09,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6700,6400,6600,Assam,Masur Dal
2009-10-09,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6600,6400,6450,Assam,Masur Dal
2009-06-10,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6600,6400,6500,Assam,Masur Dal
2009-07-10,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6600,6400,6450,Assam,Masur Dal
2009-10-11,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6600,6300,6500,Assam,Masur Dal
2009-01-12,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6700,6300,6600,Assam,Masur Dal
2009-05-12,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6600,6000,6200,Assam,Masur Dal
2009-07-01,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,5900,5480,5700,Assam,Other
2009-07-05,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,5500,4300,4700,Assam,Other
2009-03-06,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,5400,4800,5100,Assam,Other
2009-06-06,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,5400,4800,5100,Assam,Other
2009-10-06,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,5400,4800,5000,Assam,Other
2009-05-08,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6500,5800,6200,Assam,Other
2009-03-09,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6300,5750,6200,Assam,Other
2009-05-10,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6300,5600,6200,Assam,Other
2009-09-10,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6200,5550,6100,Assam,Other
2009-06-11,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6200,5500,6100,Assam,Other
2009-07-11,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6200,5500,6100,Assam,Other
2009-04-12,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6200,5800,6000,Assam,Other
2009-07-12,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6150,5800,6000,Assam,Other
2009-08-12,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6150,5800,6000,Assam,Other
2009-10-12,Masur Dal,259,Kamrup,FAQ,P.O. Uparhali Guwahati,6150,5800,6000,Assam,Other
2009-09-01,Masur Dal,259,Karimganj,FAQ,Karimganj,6000,5000,5800,Assam,Other
2009-07-07,Masur Dal,259,Karimganj,FAQ,Karimganj,6500,5500,6000,Assam,Other
2009-05-08,Masur Dal,259,Karimganj,FAQ,Karimganj,6500,5500,6000,Assam,Other
2009-11-08,Masur Dal,259,Karimganj,FAQ,Karimganj,6500,5500,6000,Assam,Other
2009-06-10,Masur Dal,259,Karimganj,FAQ,Karimganj,6500,5500,6000,Assam,Other
2009-04-12,Masur Dal,259,Nagaon,FAQ,Lanka,6200,5800,6000,Assam,Other
2009-07-12,Masur Dal,259,Nagaon,FAQ,Lanka,6200,5900,6000,Assam,Other
2009-01-12,Masur Dal,259,Nalbari,FAQ,Nalbari,6000,5800,5900,Assam,Other
2009-05-12,Masur Dal,259,Nalbari,FAQ,Nalbari,6500,6300,6400,Assam,Other
2009-02-01,Masur Dal,259,Balodabazar,FAQ,Bhatapara,4012,4012,4012,Chattisgarh,Masoor Gola
2009-03-01,Masur Dal,259,Balodabazar,FAQ,Bhatapara,3900,3900,3900,Chattisgarh,Masoor Gola
2009-09-01,Masur Dal,259,Balodabazar,FAQ,Bhatapara,4021,4021,4021,Chattisgarh,Masoor Gola
2009-12-01,Masur Dal,259,Balodabazar,FAQ,Bhatapara,3961,3961,3961,Chattisgarh,Masoor Gola
2009-11-05,Masur Dal,259,Balodabazar,FAQ,Bhatapara,3626,3525,3580,Chattisgarh,Masoor Gola
2009-03-06,Masur Dal,259,Balodabazar,FAQ,Bhatapara,3765,3701,3750,Chattisgarh,Masoor Gola
2009-06-06,Masur Dal,259,Balodabazar,FAQ,Bhatapara,3721,3691,3691,Chattisgarh,Masoor Gola
2009-02-07,Masur Dal,259,Balodabazar,FAQ,Bhatapara,4361,4200,4351,Chattisgarh,Masoor Gola
2009-04-07,Masur Dal,259,Balodabazar,FAQ,Bhatapara,4252,4252,4252,Chattisgarh,Masoor Gola
2009-07-07,Masur Dal,259,Balodabazar,FAQ,Bhatapara,4357,4051,4200,Chattisgarh,Masoor Gola
2009-07-11,Masur Dal,259,Balodabazar,FAQ,Bhatapara,4450,4450,4450,Chattisgarh,Masoor Gola
2009-09-11,Masur Dal,259,Balodabazar,FAQ,Bhatapara,4450,4450,4450,Chattisgarh,Masoor Gola
2009-02-04,Masur Dal,259,Balodabazar,FAQ,Bhatapara,3448,3323,3390,Chattisgarh,Other
2009-02-04,Masur Dal,259,Rajnandgaon,FAQ,Rajnandgaon,3381,3381,3381,Chattisgarh,Masoor Gola
2009-08-04,Masur Dal,259,Rajnandgaon,FAQ,Rajnandgaon,3475,3350,3422,Chattisgarh,Masoor Gola
2009-11-05,Masur Dal,259,Rajnandgaon,FAQ,Rajnandgaon,3460,3422,3436,Chattisgarh,Masoor Gola
2009-01-08,Masur Dal,259,Rajnandgaon,FAQ,Rajnandgaon,4314,4306,4306,Chattisgarh,Masoor Gola
2009-06-05,Masur Dal,259,Amreli,FAQ,Lathi,3425,3085,3350,Gujarat,Kala Masoor New
2009-06-03,Masur Dal,259,Amreli,FAQ,Lathi,3475,3400,3437,Gujarat,Masoor Gola
2009-07-05,Masur Dal,259,Amreli,FAQ,Lathi,3360,3185,3300,Gujarat,Masoor Gola
2009-01-06,Masur Dal,259,Amreli,FAQ,Lathi,3500,3350,3450,Gujarat,Masoor Gola
2009-04-06,Masur Dal,259,Amreli,FAQ,Lathi,3520,3280,3495,Gujarat,Masoor Gola
2009-08-06,Masur Dal,259,Amreli,FAQ,Lathi,3545,3340,3495,Gujarat,Masoor Gola
2009-02-07,Masur Dal,259,Amreli,FAQ,Lathi,3975,3900,3950,Gujarat,Masoor Gola
2009-05-02,Masur Dal,259,Bokaro,FAQ,Bermo,4860,4580,4730,Jharkhand,Other
2009-12-02,Masur Dal,259,Bokaro,FAQ,Bermo,4880,4560,4760,Jharkhand,Other
2009-02-06,Masur Dal,259,Bokaro,FAQ,Bermo,5170,5040,5100,Jharkhand,Other
2009-08-06,Masur Dal,259,Bokaro,FAQ,Bermo,5160,5060,5110,Jharkhand,Other
2009-09-07,Masur Dal,259,Bokaro,FAQ,Bermo,5190,5070,5170,Jharkhand,Other
2009-04-12,Masur Dal,259,Bokaro,FAQ,Bermo,6360,6220,6250,Jharkhand,Other
2009-09-03,Masur Dal,259,Bokaro,FAQ,Bokaro (Chas),5200,4700,5100,Jharkhand,Other
2009-11-05,Masur Dal,259,Bokaro,FAQ,Bokaro (Chas),4550,4450,4500,Jharkhand,Other
2009-06-10,Masur Dal,259,Bokaro,FAQ,Bokaro (Chas),6350,6150,6300,Jharkhand,Other
2009-12-10,Masur Dal,259,Bokaro,FAQ,Bokaro (Chas),6100,5900,6000,Jharkhand,Other
2009-02-09,Garlic,25,Rajkot,FAQ,Gondal,3985,1250,2900,Gujarat,Garlic
2009-10-09,Garlic,25,Rajkot,FAQ,Gondal,4355,1250,2750,Gujarat,Garlic
2009-07-11,Garlic,25,Rajkot,FAQ,Gondal,4395,1750,3250,Gujarat,Garlic
2009-09-11,Garlic,25,Rajkot,FAQ,Gondal,4140,1750,3000,Gujarat,Garlic
2009-10-11,Garlic,25,Rajkot,FAQ,Gondal,4350,1750,3000,Gujarat,Garlic
2009-01-12,Garlic,25,Rajkot,FAQ,Gondal,4565,2250,3750,Gujarat,Garlic
2009-07-12,Garlic,25,Rajkot,FAQ,Gondal,6250,2250,3750,Gujarat,Garlic
2009-08-12,Garlic,25,Rajkot,FAQ,Gondal,5655,2000,3750,Gujarat,Garlic
2009-12-12,Garlic,25,Rajkot,FAQ,Gondal,4950,1750,3500,Gujarat,Garlic
2009-02-03,Garlic,25,Rajkot,FAQ,Gondal,1830,530,1475,Gujarat,New Laddu
2009-04-03,Garlic,25,Rajkot,FAQ,Gondal,2140,560,1900,Gujarat,New Laddu
2009-10-08,Garlic,25,Rajkot,FAQ,Jasdan,520,520,520,Gujarat,Other
2009-09-09,Garlic,25,Rajkot,FAQ,Jasdan,612,612,612,Gujarat,Other
2009-08-10,Garlic,25,Rajkot,FAQ,Jasdan,2000,750,1400,Gujarat,Other
2009-07-11,Garlic,25,Rajkot,FAQ,Jasdan,3150,1355,2500,Gujarat,Other
2009-06-06,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),4505,1125,2000,Gujarat,Garlic
2009-08-06,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),2855,1005,2005,Gujarat,Garlic
2009-01-07,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),3450,1125,2235,Gujarat,Garlic
2009-03-09,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),3805,1305,2675,Gujarat,Garlic
2009-08-10,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),3255,1355,2305,Gujarat,Garlic
2009-05-11,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),3980,2265,2810,Gujarat,Garlic
2009-07-11,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),3955,2705,3065,Gujarat,Garlic
2009-10-11,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),3375,1250,2625,Gujarat,Garlic
2009-11-11,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),4630,1250,2625,Gujarat,Garlic
2009-04-12,Garlic,25,Rajkot,FAQ,Jetpur(Dist.Rajkot),4430,2355,3230,Gujarat,Garlic
2009-01-05,Garlic,25,Rajkot,FAQ,Rajkot,2280,550,1750,Gujarat,Garlic
2009-04-07,Garlic,25,Rajkot,FAQ,Rajkot,3450,1100,2500,Gujarat,Garlic
2009-10-07,Garlic,25,Rajkot,FAQ,Rajkot,3375,1090,2500,Gujarat,Garlic
2009-01-08,Garlic,25,Rajkot,FAQ,Rajkot,3800,1150,3250,Gujarat,Garlic
2009-07-08,Garlic,25,Rajkot,FAQ,Rajkot,3800,1125,2750,Gujarat,Garlic
2009-01-09,Garlic,25,Rajkot,FAQ,Rajkot,3920,1650,3250,Gujarat,Garlic
2009-05-09,Garlic,25,Rajkot,FAQ,Rajkot,3535,1750,3000,Gujarat,Garlic
2009-09-09,Garlic,25,Rajkot,FAQ,Rajkot,3750,1870,3125,Gujarat,Garlic
2009-12-09,Garlic,25,Rajkot,FAQ,Rajkot,3725,1700,3375,Gujarat,Garlic
